record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
19659,S92000003,P,1,2,2,1,2,1,1,1,2,3,X,X,X,2
19722,S92000003,P,3,2,2,1,2,1,3,1,1,3,9,5,X,3
19744,S92000003,P,1,2,2,1,2,1,1,1,2,3,X,X,X,2
19759,S92000003,P,0,1,5,1,2,1,3,1,1,3,9,4,X,4
19760,S92000003,P,1,2,4,2,2,1,1,1,1,3,3,11,X,2
19792,S92000003,P,0,2,4,1,2,1,2,1,1,3,9,5,X,4
19809,S92000003,P,1,2,2,1,1,1,2,1,1,4,X,X,X,3
19829,S92000003,P,1,1,6,2,2,1,2,1,2,3,5,2,X,3
19839,S92000003,P,4,2,3,1,1,1,2,1,2,4,X,X,X,2
19858,S92000003,P,1,2,2,2,2,2,1,4,2,3,7,4,X,3
19860,S92000003,P,1,1,6,2,2,1,3,1,2,3,8,2,X,4
19877,S92000003,P,0,1,4,1,2,1,1,1,1,3,9,2,X,4
19890,S92000003,P,2,1,2,1,2,1,1,1,9,3,X,X,X,4
19906,S92000003,P,1,2,4,2,2,1,1,1,2,3,9,5,X,3
19946,S92000003,P,4,2,2,1,2,1,1,1,1,3,X,X,X,2
20006,S92000003,P,0,1,4,1,2,1,3,3,6,3,9,5,X,4
20068,S92000003,P,4,1,4,1,2,1,3,1,1,3,5,1,X,4
20086,S92000003,P,1,1,4,1,2,1,2,1,1,3,7,4,X,1
20154,S92000003,P,1,2,2,2,2,2,1,3,1,3,X,X,X,4
20158,S92000003,C,X,1,2,1,1,2,1,3,4,4,X,X,X,X
20163,S92000003,P,3,1,2,1,2,1,1,1,2,3,X,X,X,4
20169,S92000003,P,0,1,5,4,2,1,3,1,2,3,9,3,X,4
20199,S92000003,P,4,1,2,1,2,1,1,1,9,3,X,X,X,2
20206,S92000003,P,1,2,6,2,2,2,1,1,2,3,1,9,X,1
20223,S92000003,P,5,2,2,1,2,1,1,1,1,3,7,3,X,4
20254,S92000003,P,5,1,3,1,2,1,2,1,2,3,X,X,X,3
20270,S92000003,P,4,1,5,1,2,1,4,1,2,3,2,11,X,4
20297,S92000003,P,0,2,4,3,2,1,2,1,1,3,9,12,X,4
20309,S92000003,P,1,1,3,1,2,1,1,1,1,3,8,8,X,1
20351,S92000003,P,5,1,3,1,2,2,1,4,2,3,7,4,X,4
20356,S92000003,P,4,2,4,1,2,2,1,1,2,3,9,2,X,4
20376,S92000003,C,X,2,2,1,2,2,1,1,2,3,3,6,X,X
20378,S92000003,P,0,1,4,1,2,1,4,1,1,3,9,3,X,4
20437,S92000003,C,X,1,3,1,2,1,1,1,1,3,X,X,X,X
20449,S92000003,P,4,2,2,1,2,1,2,1,9,3,X,X,X,4
20474,S92000003,P,3,1,3,1,2,1,1,1,1,3,7,4,X,4
20492,S92000003,P,1,2,2,1,1,1,1,1,2,4,X,X,X,3
20497,S92000003,P,2,1,2,1,2,1,1,1,2,3,X,X,X,4
20513,S92000003,P,4,2,3,1,2,1,2,1,2,3,7,4,X,2
20518,S92000003,P,1,2,6,2,2,1,3,1,2,3,4,3,X,4
20570,S92000003,P,1,1,4,2,2,1,1,1,1,3,8,3,X,3
20613,S92000003,P,1,1,5,2,2,1,1,1,1,3,3,6,X,2
20644,S92000003,P,1,2,2,1,1,1,1,1,2,4,X,X,X,3
20695,S92000003,P,1,1,3,2,2,1,2,1,1,3,9,3,X,3
20699,S92000003,P,2,2,2,1,1,1,1,1,1,4,X,X,X,2
20717,S92000003,P,4,1,2,1,2,1,1,1,1,3,2,8,X,2
20734,S92000003,P,1,2,5,2,2,1,2,1,1,3,3,10,X,2
20737,S92000003,P,4,2,2,4,1,2,1,4,2,4,X,X,X,1
20747,S92000003,P,1,2,2,1,1,1,2,1,1,4,X,X,X,3
20748,S92000003,P,1,1,6,2,2,1,1,1,1,3,8,2,X,2
20749,S92000003,P,0,1,4,1,2,1,2,1,9,3,5,5,X,4
20750,S92000003,P,1,1,5,2,2,1,1,1,2,3,2,7,X,2
20773,S92000003,P,2,2,2,1,2,1,3,1,1,3,X,X,X,4
20853,S92000003,P,1,2,5,2,2,1,1,1,1,3,2,10,X,1
20872,S92000003,P,4,1,2,1,1,1,1,2,1,4,X,X,X,2
20880,S92000003,P,0,1,2,1,2,1,2,1,2,3,9,5,X,4
20882,S92000003,P,2,1,5,4,2,1,2,1,1,3,9,5,X,2
20884,S92000003,P,0,1,6,2,2,1,3,1,1,3,9,3,X,4
20999,S92000003,P,2,1,2,1,2,1,2,1,2,3,3,7,X,2
21010,S92000003,P,4,2,3,1,2,1,1,1,2,3,3,9,X,3
21011,S92000003,P,4,1,5,1,2,1,3,1,1,3,9,2,X,4
21032,S92000003,P,1,1,4,2,2,1,1,1,2,3,8,4,X,3
21036,S92000003,P,4,1,3,3,2,1,1,1,2,3,5,1,X,1
21080,S92000003,P,0,1,2,1,2,1,2,1,1,3,5,8,X,4
21095,S92000003,P,4,2,4,1,2,1,1,1,1,3,X,X,X,4
21099,S92000003,P,5,1,6,1,2,1,2,1,2,3,8,2,X,4
21104,S92000003,P,1,1,5,4,2,1,1,1,2,3,1,5,X,4
21123,S92000003,P,4,2,2,1,2,1,3,1,1,3,3,8,X,3
21137,S92000003,P,0,1,2,1,2,1,3,1,2,3,5,3,X,3
21149,S92000003,P,1,2,5,2,2,2,2,1,2,3,4,8,X,1
21233,S92000003,P,4,1,2,1,2,1,2,1,2,3,2,8,X,2
21250,S92000003,P,1,1,4,2,2,1,3,1,1,3,8,2,X,3
21254,S92000003,P,1,1,2,1,2,1,1,1,2,3,X,X,X,4
21273,S92000003,P,2,1,3,1,2,1,1,1,1,3,5,3,X,4
21346,S92000003,P,4,2,3,1,2,1,4,1,2,3,9,8,X,4
21348,S92000003,P,0,1,5,4,2,1,2,1,2,3,8,6,X,3
21383,S92000003,P,0,1,3,1,2,1,1,1,1,3,8,2,X,4
21394,S92000003,P,1,2,2,1,1,1,1,1,1,4,X,X,X,1
21430,S92000003,P,4,1,2,1,2,1,2,1,2,3,X,X,X,2
21441,S92000003,P,2,1,6,4,2,1,2,1,2,3,5,3,X,4
21536,S92000003,P,1,1,4,2,2,1,2,1,1,3,5,11,X,3
21558,S92000003,P,1,2,3,2,2,1,1,1,1,3,4,2,X,2
21620,S92000003,P,2,1,3,1,2,1,1,1,1,3,8,4,X,2
21626,S92000003,P,4,2,4,1,2,1,2,1,9,3,9,13,X,4
21641,S92000003,P,0,1,6,3,2,1,2,1,2,3,9,2,X,4
21692,S92000003,P,2,1,3,1,2,1,1,1,2,3,8,2,X,4
21695,S92000003,P,0,2,5,4,2,1,3,1,2,3,9,5,X,4
21697,S92000003,P,4,2,4,1,2,1,2,1,2,3,6,11,X,4
21712,S92000003,P,2,1,4,1,2,1,2,1,1,3,5,3,X,4
21782,S92000003,P,2,1,4,1,2,1,1,1,2,3,1,4,X,2
21816,S92000003,P,0,1,2,1,2,1,2,1,2,3,1,5,X,2
21826,S92000003,P,1,1,4,2,2,2,2,1,2,3,9,4,X,3
21828,S92000003,P,0,1,3,1,2,1,1,1,1,3,3,6,X,2
21832,S92000003,P,0,1,5,1,2,1,2,1,2,3,5,3,X,3
21853,S92000003,P,0,1,6,4,2,1,2,1,1,3,1,5,X,2
21932,S92000003,P,0,1,3,1,2,1,2,1,1,3,3,7,X,2
21935,S92000003,P,0,1,3,1,2,2,1,6,9,3,9,11,X,4
21940,S92000003,P,2,2,5,2,2,1,3,1,2,3,6,10,X,4
21966,S92000003,P,0,1,3,1,2,2,1,4,1,3,9,5,X,4
22005,S92000003,P,0,2,2,1,1,1,1,1,9,4,X,X,X,2
22007,S92000003,P,1,1,4,2,2,1,2,1,1,3,3,12,X,2
22010,S92000003,C,X,1,2,1,1,1,2,1,1,4,X,X,X,X
22018,S92000003,P,4,2,3,1,2,1,1,1,2,3,7,4,X,4
22031,S92000003,C,X,1,2,1,1,1,1,1,9,4,X,X,X,X
22061,S92000003,P,0,1,2,1,2,1,1,1,1,3,9,3,X,1
22079,S92000003,P,2,1,2,1,1,1,1,1,2,4,X,X,X,4
22172,S92000003,P,3,1,2,1,2,1,2,1,1,3,5,3,X,3
22239,S92000003,P,2,1,2,1,2,1,1,1,1,3,5,3,X,2
22286,S92000003,P,1,1,2,1,1,1,2,1,1,4,X,X,X,2
22306,S92000003,P,0,1,5,1,2,1,1,1,1,3,8,6,X,3
22308,S92000003,P,4,2,3,1,2,1,2,1,1,3,6,11,X,4
22374,S92000003,P,0,2,5,1,2,1,2,1,1,3,9,5,X,3
22404,S92000003,P,0,2,6,5,2,1,1,1,2,3,9,5,X,4
22424,S92000003,P,1,2,5,2,2,2,1,1,9,3,2,11,X,3
22511,S92000003,P,4,2,2,1,2,1,1,1,1,3,7,5,X,3
22526,S92000003,P,1,1,2,1,1,1,1,1,2,4,X,X,X,2
22533,S92000003,P,3,2,2,1,2,1,1,1,1,3,7,4,X,4
22534,S92000003,P,5,1,3,1,2,1,1,1,2,3,6,11,X,4
22545,S92000003,P,1,1,4,2,2,1,2,1,2,3,5,7,X,3
22571,S92000003,P,0,2,2,1,2,1,2,1,2,3,6,11,X,4
22573,S92000003,P,4,2,5,1,2,1,2,1,2,3,7,4,X,4
22574,S92000003,P,1,1,5,2,2,1,4,1,1,3,3,2,X,4
22628,S92000003,P,2,1,6,4,2,1,2,1,9,3,8,6,X,4
22675,S92000003,P,0,2,4,4,2,1,2,1,2,3,X,X,X,4
22686,S92000003,P,1,1,6,2,2,1,2,1,2,3,9,6,X,2
22692,S92000003,P,2,1,5,1,2,1,3,1,1,3,8,2,X,4
22697,S92000003,P,1,1,2,1,2,1,1,1,2,3,5,3,X,1
22713,S92000003,P,2,2,4,4,2,1,1,1,1,3,2,11,X,3
22719,S92000003,P,1,1,2,1,2,1,1,1,2,3,X,X,X,4
22720,S92000003,P,1,1,4,1,2,1,2,1,1,3,5,2,X,1
22754,S92000003,P,0,1,5,1,2,1,1,1,2,3,9,3,X,4
22770,S92000003,P,4,2,5,4,2,1,2,1,2,3,9,5,X,4
22782,S92000003,P,1,1,5,2,2,1,1,1,2,3,8,6,X,4
22792,S92000003,P,0,1,5,1,2,1,1,1,1,3,5,3,X,3
22795,S92000003,P,0,1,4,1,2,1,2,1,2,3,3,6,X,2
22816,S92000003,P,1,1,6,2,2,1,1,1,2,3,9,2,X,4
22820,S92000003,P,4,1,3,1,2,1,1,1,2,3,5,3,X,4
22833,S92000003,P,4,2,5,4,2,1,1,1,9,3,8,8,X,3
22835,S92000003,P,1,1,3,1,2,1,1,1,2,3,8,6,X,3
22878,S92000003,P,2,2,2,1,2,1,1,1,1,3,9,5,X,3
22880,S92000003,P,0,1,5,4,2,1,2,1,2,3,9,8,X,4
22885,S92000003,P,0,2,6,5,2,1,1,1,2,3,4,8,X,2
22889,S92000003,P,5,2,5,5,2,1,4,1,2,3,9,5,X,3
22917,S92000003,P,1,1,5,2,2,1,1,1,2,3,9,6,X,2
22984,S92000003,P,1,2,2,1,1,2,1,1,2,4,X,X,X,2
22985,S92000003,P,0,1,5,4,2,1,3,1,1,3,9,3,X,4
22994,S92000003,P,1,2,4,2,2,1,1,1,1,3,7,4,X,3
23021,S92000003,P,2,1,4,1,2,1,2,1,1,3,7,4,X,2
23070,S92000003,P,1,1,6,2,2,1,1,1,2,3,5,4,X,3
23077,S92000003,P,5,1,6,4,2,1,1,1,2,3,5,8,X,2
23086,S92000003,P,2,1,2,1,2,1,3,1,1,3,9,2,X,3
23143,S92000003,P,1,2,2,1,2,1,1,1,2,3,X,X,X,3
23192,S92000003,P,1,1,2,1,2,1,1,1,1,3,6,12,X,3
23198,S92000003,P,2,1,5,1,2,1,1,1,8,3,5,3,X,1
23206,S92000003,P,4,2,5,4,2,2,2,3,1,3,5,5,X,4
23222,S92000003,P,2,2,4,1,2,1,2,1,1,3,X,X,X,4
23228,S92000003,P,1,1,2,1,2,1,2,1,1,3,X,X,X,4
23246,S92000003,P,3,1,3,1,2,1,3,1,2,3,X,X,X,3
23324,S92000003,P,4,1,2,1,2,1,2,1,2,3,5,3,X,3
23326,S92000003,P,0,1,3,1,2,1,2,1,1,3,7,4,X,4
23335,S92000003,P,0,1,3,1,2,1,4,1,1,3,X,X,X,4
23362,S92000003,P,2,2,2,1,1,1,1,1,2,4,X,X,X,3
23371,S92000003,P,0,1,5,1,2,1,2,1,2,3,9,6,X,4
23433,S92000003,P,1,1,4,1,2,1,1,1,2,3,3,4,X,4
23445,S92000003,P,4,1,3,1,2,1,1,1,1,3,9,3,X,4
23449,S92000003,P,4,1,2,1,2,1,1,1,9,3,X,X,X,4
23506,S92000003,P,1,1,3,1,2,1,1,1,1,3,X,X,X,2
23510,S92000003,P,1,1,3,1,2,1,1,1,2,3,9,3,X,1
23601,S92000003,P,2,2,3,1,2,1,2,1,1,3,6,11,X,3
23723,S92000003,P,4,2,2,1,2,1,2,1,2,3,7,8,X,4
23786,S92000003,P,2,1,2,1,2,1,3,1,1,3,9,8,X,4
23790,S92000003,P,4,2,3,1,2,1,2,1,2,3,6,11,X,4
23791,S92000003,P,1,1,3,1,2,1,2,1,1,3,4,12,X,2
23813,S92000003,P,0,1,3,2,2,2,3,3,2,3,5,5,X,4
23825,S92000003,C,X,1,4,1,2,1,3,1,2,3,X,X,X,X
23833,S92000003,P,1,2,4,2,2,1,2,1,2,3,6,10,X,3
23881,S92000003,P,1,2,3,1,2,1,2,1,2,3,9,5,X,4
23901,S92000003,P,0,1,6,1,2,1,3,1,2,3,9,3,X,4
23978,S92000003,C,X,1,3,1,1,2,1,4,2,4,X,X,X,X
24004,S92000003,P,1,1,3,1,2,1,1,1,2,3,7,4,X,3
24032,S92000003,P,4,2,4,3,2,1,1,1,1,3,6,10,X,4
24074,S92000003,P,0,1,5,3,2,1,1,1,2,3,9,2,X,4
24099,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,4,X,4
24105,S92000003,P,1,1,2,1,1,1,1,1,1,4,X,X,X,4
24120,S92000003,P,4,2,2,1,1,1,1,1,1,4,X,X,X,4
24124,S92000003,P,3,1,2,1,2,1,1,1,2,3,9,4,X,1
24125,S92000003,P,0,1,4,1,2,1,3,1,1,3,5,3,X,3
24141,S92000003,P,2,1,3,1,2,1,1,1,1,3,6,11,X,4
24164,S92000003,P,0,1,2,1,2,1,1,1,2,3,X,X,X,4
24277,S92000003,P,1,1,2,1,1,1,1,1,1,4,X,X,X,1
24328,S92000003,P,1,1,6,2,2,1,2,1,2,3,8,8,X,1
24350,S92000003,P,1,1,3,1,2,1,1,1,2,3,5,8,X,2
24370,S92000003,P,4,2,2,1,1,1,1,1,2,4,X,X,X,3
24379,S92000003,P,4,2,3,1,2,1,1,1,1,3,X,X,X,4
24380,S92000003,P,1,1,5,2,2,1,2,1,2,3,2,8,X,1
24384,S92000003,P,1,2,5,2,2,1,2,1,1,3,2,8,X,2
24411,S92000003,P,1,1,5,2,2,1,1,1,2,3,5,2,X,3
24439,S92000003,P,1,2,4,2,2,1,1,1,1,3,6,1,X,4
24443,S92000003,P,1,1,3,1,2,1,1,1,9,3,5,2,X,4
24454,S92000003,P,1,2,5,2,2,1,2,1,2,3,7,4,X,1
24505,S92000003,P,4,2,2,1,2,1,3,1,1,3,6,11,X,4
24529,S92000003,P,0,1,2,1,2,1,2,1,2,3,5,3,X,4
24596,S92000003,P,1,2,5,2,2,1,2,1,9,3,4,4,X,2
24637,S92000003,P,3,2,2,1,2,1,1,1,2,3,7,8,X,1
24647,S92000003,P,1,1,2,1,2,1,1,1,2,3,5,8,X,1
24674,S92000003,P,2,1,4,1,2,1,2,1,2,3,5,8,X,2
24712,S92000003,P,1,1,4,2,2,1,2,1,2,3,3,7,X,1
24722,S92000003,P,4,1,5,1,2,1,1,3,6,3,7,4,X,4
24768,S92000003,P,2,2,2,1,2,1,1,1,1,3,6,13,X,3
24845,S92000003,P,4,2,3,1,2,1,2,1,1,3,X,X,X,4
24847,S92000003,P,4,2,2,1,2,1,1,1,1,3,X,X,X,2
24879,S92000003,P,1,1,7,2,2,1,2,1,9,3,8,6,X,1
24899,S92000003,P,1,1,4,2,2,1,1,1,2,3,5,2,X,1
24926,S92000003,P,4,2,2,1,2,1,1,1,1,3,9,5,X,4
24935,S92000003,P,1,1,3,1,2,1,3,1,2,3,2,3,X,2
24960,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,2,X,3
24964,S92000003,P,4,1,2,1,1,1,3,1,1,4,X,X,X,4
25028,S92000003,P,0,2,3,1,2,1,1,1,2,3,6,11,X,4
25054,S92000003,P,1,1,4,2,2,1,1,1,2,3,5,3,X,2
25076,S92000003,P,4,2,2,1,2,1,2,1,1,3,X,X,X,4
25080,S92000003,P,1,1,4,2,2,1,2,1,2,3,9,2,X,4
25111,S92000003,P,1,1,6,2,2,1,1,1,2,3,5,3,X,2
25223,S92000003,P,2,1,2,1,2,1,2,1,1,3,9,6,X,4
25227,S92000003,P,1,1,2,1,2,1,2,1,2,3,X,X,X,3
25245,S92000003,P,2,1,3,1,2,1,4,1,2,3,1,7,X,2
25265,S92000003,P,4,2,2,1,2,1,1,1,1,3,8,2,X,4
25274,S92000003,P,4,2,4,4,2,1,2,1,2,3,8,2,X,4
25293,S92000003,P,4,2,2,1,2,1,1,1,1,3,X,X,X,3
25324,S92000003,P,4,2,2,1,2,1,1,2,1,3,8,6,X,4
25372,S92000003,P,4,1,3,1,2,1,1,1,2,3,8,6,X,2
25409,S92000003,P,2,1,2,1,2,1,1,1,1,3,7,6,X,3
25443,S92000003,P,3,1,2,1,2,1,2,1,1,3,7,4,X,4
25453,S92000003,P,4,2,3,1,2,1,3,3,1,3,7,4,X,4
25458,S92000003,P,1,2,3,2,2,1,1,1,1,3,6,13,X,2
25491,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,5,X,2
25501,S92000003,P,0,1,3,1,2,1,3,1,2,3,9,5,X,4
25509,S92000003,P,1,1,4,2,2,2,1,4,1,3,3,9,X,2
25519,S92000003,P,4,2,4,4,2,2,2,3,1,3,5,5,X,4
25526,S92000003,P,0,1,4,1,2,1,2,1,1,3,3,13,X,2
25539,S92000003,P,0,2,3,4,2,2,2,3,6,3,7,5,X,4
25578,S92000003,P,0,1,2,1,1,1,1,1,2,4,X,X,X,2
25612,S92000003,P,0,2,4,4,2,1,3,1,2,3,9,3,X,4
25624,S92000003,P,4,2,3,1,2,1,3,1,2,3,4,11,X,2
25626,S92000003,P,0,2,6,5,2,1,2,1,2,3,6,12,X,4
25641,S92000003,P,5,2,3,1,2,1,1,1,1,3,3,6,X,2
25655,S92000003,P,4,2,4,5,2,1,1,1,1,3,5,5,X,4
25694,S92000003,P,2,2,2,1,2,1,1,1,1,3,X,X,X,4
25707,S92000003,P,0,1,4,1,2,1,2,1,1,3,7,4,X,4
25709,S92000003,P,0,2,3,1,2,2,2,1,1,3,1,5,X,2
25742,S92000003,P,0,1,6,1,2,1,2,1,2,3,6,4,X,3
25746,S92000003,P,0,1,2,1,2,1,2,1,2,3,3,6,X,2
25749,S92000003,P,1,1,3,1,2,1,2,1,1,3,9,4,X,4
25752,S92000003,P,0,1,6,5,2,1,1,1,2,3,8,6,X,3
25760,S92000003,P,0,1,4,1,2,1,2,1,2,3,8,3,X,3
25765,S92000003,P,0,1,2,1,2,1,1,1,2,3,5,3,X,1
25772,S92000003,P,1,1,6,2,2,1,2,1,1,3,5,3,X,4
25784,S92000003,P,2,2,3,1,2,1,2,1,1,3,7,4,X,4
25790,S92000003,P,0,1,5,4,2,1,3,1,1,3,5,3,X,3
25793,S92000003,P,4,1,2,1,2,1,1,1,1,3,5,3,X,4
25795,S92000003,P,4,2,3,1,2,1,1,1,1,3,9,8,X,4
25797,S92000003,P,0,1,4,1,2,1,2,1,1,3,5,8,X,4
25834,S92000003,P,1,1,3,2,2,2,2,1,2,3,2,4,X,4
25852,S92000003,P,0,1,2,1,2,1,2,1,1,3,X,X,X,1
25894,S92000003,P,1,1,6,2,2,1,2,1,2,3,2,11,X,1
25909,S92000003,P,1,2,5,2,2,2,1,4,2,3,2,2,X,4
25924,S92000003,P,4,2,2,1,1,1,1,1,1,4,X,X,X,2
25930,S92000003,P,4,2,5,4,2,1,3,1,1,3,4,4,X,2
25939,S92000003,P,0,1,3,1,2,1,2,1,1,3,9,5,X,4
26007,S92000003,P,2,1,2,1,2,1,1,3,1,3,X,X,X,3
26031,S92000003,P,1,2,4,2,2,1,1,1,1,3,9,5,X,1
26062,S92000003,P,0,1,2,1,2,1,1,1,1,3,X,X,X,4
26161,S92000003,C,X,1,2,1,2,1,1,1,1,3,X,X,X,X
26175,S92000003,P,0,1,2,1,2,1,2,1,2,3,9,2,X,4
26192,S92000003,P,1,1,2,1,2,1,1,1,1,3,X,X,X,1
26250,S92000003,P,1,2,2,1,2,1,1,1,1,3,X,X,X,1
26257,S92000003,P,4,1,5,1,2,1,1,1,1,3,3,7,X,4
26269,S92000003,P,0,1,5,1,2,1,3,1,1,3,9,6,X,4
26273,S92000003,P,1,1,2,1,2,1,1,1,2,3,4,3,X,4
26282,S92000003,P,0,1,5,1,2,1,2,1,2,3,5,2,X,3
26285,S92000003,P,0,1,2,1,2,1,1,1,2,3,7,8,X,2
26351,S92000003,P,1,1,6,2,2,1,1,1,1,3,4,2,X,2
26352,S92000003,P,2,2,2,1,2,1,1,1,1,3,X,X,X,3
26356,S92000003,P,2,2,4,2,2,1,2,1,1,3,9,2,X,4
26362,S92000003,P,1,1,4,2,2,1,1,1,1,3,5,5,X,1
26407,S92000003,P,1,2,4,2,2,1,1,1,1,3,6,11,X,3
26408,S92000003,P,1,1,4,2,1,1,1,1,1,4,X,X,X,2
26436,S92000003,P,1,1,2,1,2,1,1,1,9,3,X,X,X,4
26492,S92000003,P,2,1,4,1,2,1,3,1,2,3,5,3,X,3
26583,S92000003,P,1,1,3,1,2,1,1,1,1,3,8,3,X,4
26595,S92000003,P,0,1,6,1,2,1,3,1,1,3,5,2,X,4
26654,S92000003,P,4,2,5,1,2,1,1,1,1,3,9,8,X,4
26665,S92000003,P,3,1,3,1,2,1,1,1,1,3,5,3,X,4
26734,S92000003,P,5,1,6,4,2,1,1,1,9,3,5,3,X,3
26735,S92000003,P,4,1,2,1,1,1,2,1,1,4,X,X,X,3
26765,S92000003,P,0,1,5,1,2,2,3,1,1,3,9,3,X,4
26783,S92000003,P,1,1,6,2,2,1,2,1,1,3,2,10,X,1
26831,S92000003,P,1,1,2,1,2,1,2,1,2,3,7,4,X,4
26873,S92000003,P,0,1,3,1,2,1,1,1,1,3,7,6,X,2
26980,S92000003,P,1,1,2,1,2,1,2,1,1,3,6,13,X,4
27040,S92000003,P,0,1,3,1,2,1,1,1,1,3,9,6,X,4
27060,S92000003,P,1,1,2,1,2,1,1,1,2,3,3,6,X,1
27082,S92000003,P,1,1,2,1,2,1,2,1,1,3,8,2,X,4
27095,S92000003,P,1,1,6,2,2,1,1,1,2,3,8,6,X,3
27111,S92000003,P,4,2,4,1,2,1,2,1,1,3,6,11,X,4
27118,S92000003,P,4,2,4,4,2,1,1,1,2,3,4,2,X,2
27138,S92000003,P,4,1,2,1,2,1,1,1,2,3,X,X,X,4
27141,S92000003,P,1,2,2,1,2,1,2,1,1,3,6,11,X,4
27143,S92000003,P,1,1,3,1,2,1,1,1,2,3,3,4,X,2
27163,S92000003,P,1,1,5,2,2,1,1,1,1,3,8,6,X,3
27179,S92000003,P,0,2,4,5,2,2,3,4,9,3,6,9,X,4
27199,S92000003,P,4,1,2,1,2,1,1,1,1,3,X,X,X,1
27221,S92000003,P,0,2,2,1,2,1,2,1,1,3,X,X,X,4
27225,S92000003,P,3,1,4,3,2,1,1,1,2,3,6,11,X,4
27236,S92000003,P,1,2,6,2,2,1,1,1,2,3,2,10,X,3
27244,S92000003,P,4,2,2,1,2,1,3,1,1,3,9,8,X,4
27247,S92000003,P,4,2,2,1,2,1,2,1,2,3,X,X,X,2
27250,S92000003,P,2,1,4,1,2,1,1,1,1,3,9,11,X,1
27308,S92000003,P,3,2,2,1,2,1,2,3,6,3,3,4,X,2
27326,S92000003,P,0,1,5,3,2,1,1,1,2,3,5,3,X,4
27371,S92000003,P,2,1,4,1,2,1,1,1,1,3,5,4,X,4
27406,S92000003,P,1,1,2,1,1,1,1,1,2,4,X,X,X,4
27445,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,3,X,2
27446,S92000003,P,0,1,2,1,2,2,1,1,1,3,3,11,X,2
27485,S92000003,P,4,1,2,1,1,1,1,1,1,4,X,X,X,4
27497,S92000003,P,0,1,3,1,2,1,3,1,2,3,5,8,X,4
27529,S92000003,P,1,2,5,2,2,2,2,1,2,3,9,4,X,3
27544,S92000003,P,4,2,5,1,2,1,1,1,2,3,3,11,X,2
27570,S92000003,P,1,1,6,2,2,1,2,1,2,3,5,8,X,3
27584,S92000003,P,0,1,6,1,2,1,1,1,1,3,7,9,X,2
27602,S92000003,P,1,2,5,2,2,2,2,1,2,3,3,7,X,1
27640,S92000003,P,5,1,3,1,2,1,1,1,2,3,9,5,X,4
27643,S92000003,P,1,1,3,1,2,1,2,1,9,3,7,4,X,3
27669,S92000003,P,0,1,4,3,2,1,2,1,2,3,7,4,X,4
27725,S92000003,P,0,1,4,1,2,1,3,1,1,3,4,2,X,2
27726,S92000003,P,0,1,7,4,2,1,2,1,1,3,6,9,X,4
27918,S92000003,P,4,2,3,1,2,1,2,1,2,3,7,4,X,4
27944,S92000003,P,1,1,2,1,2,1,1,1,1,3,X,X,X,2
27955,S92000003,P,1,1,2,1,1,1,2,1,1,4,X,X,X,1
28055,S92000003,P,1,1,5,2,2,1,3,1,2,3,6,6,X,2
28109,S92000003,P,1,2,4,2,2,1,1,1,1,3,9,8,X,2
28190,S92000003,P,1,1,2,1,2,1,1,1,2,3,X,X,X,2
28216,S92000003,P,1,1,5,2,2,1,1,1,1,3,6,12,X,3
28286,S92000003,P,1,1,4,2,2,1,1,1,2,3,9,8,X,4
28301,S92000003,P,2,1,3,1,2,1,2,1,1,3,5,4,X,4
28306,S92000003,P,1,2,3,2,2,1,1,1,2,3,1,4,X,2
28327,S92000003,P,1,2,4,2,2,1,1,1,2,3,5,5,X,3
28441,S92000003,P,4,1,2,1,2,1,2,1,1,3,5,4,X,4
28445,S92000003,C,X,1,2,1,2,1,1,1,9,3,X,X,X,X
28452,S92000003,P,0,1,5,4,2,1,1,1,2,3,9,2,X,4
28459,S92000003,P,0,1,4,1,2,1,2,1,2,3,9,6,X,4
28460,S92000003,P,1,1,7,2,2,1,2,1,9,3,9,8,X,4
28542,S92000003,P,3,1,4,1,2,1,2,1,2,3,5,4,X,4
28548,S92000003,P,4,1,2,1,1,1,1,1,2,4,X,X,X,4
28551,S92000003,P,2,1,2,1,2,1,1,1,2,3,X,X,X,4
28579,S92000003,P,2,2,2,1,2,1,3,1,2,3,X,X,X,4
28597,S92000003,P,2,1,5,4,2,1,1,1,2,3,1,4,X,1
28618,S92000003,P,2,1,2,1,2,1,1,1,1,3,X,X,X,4
28621,S92000003,P,1,1,5,2,2,1,2,1,1,3,9,3,X,4
28623,S92000003,P,1,2,3,1,2,1,1,1,1,3,8,2,X,2
28652,S92000003,P,1,1,5,2,2,1,2,1,2,3,5,3,X,4
28670,S92000003,P,1,1,4,1,2,1,2,1,9,3,8,13,X,4
28687,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,4,X,3
28692,S92000003,P,2,2,4,3,2,1,1,1,1,3,2,11,X,2
28725,S92000003,P,4,1,2,1,2,1,1,1,2,3,5,8,X,2
28753,S92000003,P,1,2,2,1,2,1,2,2,1,3,X,X,X,4
28829,S92000003,P,1,1,2,1,2,1,1,1,9,3,X,X,X,3
